,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.4946697074280137,0.4342551480131303,0.5034000908055253,2.4280244223815592,0.39107865431297145,7.713095227589557,2.431046666667266,74.93975794474055,163.8795158894811,1409.8795158894816
1,0.03706459715998154,0.04629488671960031,0.02847672442123475,0.3407709447038482,0.040779931429417965,0.5772497032721486,0.5366330079683115,2.8049321002782484,5.609864200556497,5.6098642005564985
