,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.8337559549938627,0.46994172063565165,0.48582809196604176,0.07072071077120172,11.50216415423676,2.850048353664123,31.82622844114039,75.65245688228077,1143.6524568822808
