,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.6915186956018474,0.5503489672546783,0.4035575748405766,0.041632421624096916,3.4046181930725474,2.8254633741577617,62.33768831716814,136.67537663433626,1204.6753766343363
