,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5990380759976272,0.4151385605267003,1.2789113309947033,0.5999028712743638,5.520671983756205,1.66678793620564,54.33603462427818,120.67206924855635,1188.6720692485565
