,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.376780757623161,0.7281900640747502,2.7857321805279653,0.5241944141531474,3.8485954427496507,0.8767982469309904,65.79025216788317,143.58050433576634,1211.5805043357664
