,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.2942904068906627,0.48113884845298277,2.45354614101445,0.914089224399343,10.547605489411612,0.22081050935192675,56.302173383459305,124.60434676691861,1192.6043467669185
