,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.1187715914617684,0.9612105174122857,0.17452892106494486,0.2883890279906021,5.920736155379265,0.5718282728756852,61.10289925863917,134.20579851727834,1202.2057985172783
