,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.2652010486937145,0.3333512107884253,1.4066331551119222,0.24455328999567985,13.222315630554771,2.2666641069629785,44.93469672593739,101.86939345187479,1169.8693934518749
