,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.22171480951024522,0.35247515273388086,0.9395166867532181,0.21618754562617218,6.9915417970842375,0.7238063086404799,73.99423538152642,159.98847076305285,1227.9884707630529
