,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.4048881129647734,0.14407764013339833,10.0,0.07368627930230445,15.35369929977633,1.6977671427102348,72.12083582122705,156.2416716424541,1224.241671642454
