,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.6062434444380519,0.27979952073277226,1.40281575045174,0.5467402658667033,9.10236399932359,1.3065414662768597,54.210151240807036,120.42030248161407,1188.420302481614
