,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.12764563038995272,0.8089230786109762,0.1,0.1430787341920749,1.950488088589279,1.038363957550551,105.2535871303012,222.5071742606024,1290.5071742606024
