,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.30238661163619446,0.46652725167651793,0.5582868796011567,0.029622379290849953,5.468434127392579,1.7838634247276877,69.02139767042858,150.04279534085717,1218.042795340857
