,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.609818685017705,0.6539851592951472,0.787559418140068,0.5873679493613116,3.3353447312352476,1.3493541929904438,61.786854601193234,135.57370920238645,1203.5737092023865
