,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5012512499024986,0.7962517991560485,0.40677721726306837,0.018965729668302796,4.0198861211527035,2.130266217799793,59.62174953026029,131.24349906052058,1199.2434990605207
