,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5635108101253636,0.4050352234542413,0.7923810865650389,0.5217244594548363,4.240440561240174,1.3358467363927302,69.48995134007323,150.97990268014647,1218.9799026801466
