,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.6277848475304589,0.14165723044037115,10.0,0.38747142178681754,15.96071237812889,1.080636654195158,70.62737633253633,153.25475266507266,1221.2547526650726
