,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.0,0.7324137259979117,0.21873431854407469,0.09996851755726796,5.566088883329653,0.18433684211548285,101.4122267718325,214.824453543665,1282.824453543665
