,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5142879745156446,0.38250993237468495,0.5287572353813528,0.5037393168526872,8.069795245734547,2.2699816244361917,46.437339830902566,104.87467966180513,1172.8746796618052
