,α,λ,r,α_a,β,β_a,nll,aic,bic
0,1.0,0.2072096644321509,0.8143005010141876,0.7882829751193341,1.3981627105360894,0.2899254948948205,116.82255603498905,245.6451120699781,1313.645112069978
