,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5274582107884763,0.2830521071028038,2.268070198398,0.003807655555608585,5.90135965948266,2.497009541698084,94.88013413406212,201.76026826812424,1269.7602682681243
