,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.37802158681099135,0.3398599931744098,1.6512145269029814,0.7587077264106495,12.306844684968906,1.5362865968790052,36.302209334660404,84.60441866932081,1152.6044186693207
