,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.2048720535985806,0.4339622584433254,1.0662106284996495,0.5126578250361961,12.275907546202728,0.4542783474304079,51.857104437472096,115.71420887494419,1183.7142088749442
