,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.34351737638818247,0.1301874860347694,10.0,0.24936522133348626,13.697751031996722,2.0038920133140197,71.75795894732596,155.51591789465192,1223.515917894652
