,α,λ,r,α_a,β,β_a,nll,aic,bic
0,1.0,0.3717631891198163,1.2344013289926261,0.019372517877993028,1.8948735632505462,3.102751464663742,103.81203055925634,219.62406111851269,1287.6240611185126
