,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.39124617038593457,0.7288065334511452,0.3266475970821995,1.0,4.3243017445113905,0.8072047778098511,58.654068536471144,129.3081370729423,1197.3081370729424
