,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5476119793600489,0.3068234518184374,1.3137043412880223,1.0,11.768655910892743,0.5861864970904739,53.50459697526383,119.00919395052766,1187.0091939505276
