,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5123929986755977,0.2599386991772933,6.075133606659635,0.39959468582062363,14.999411749072044,2.6041051496141874,29.12498969922972,70.24997939845943,1138.2499793984593
