,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.7824416147178076,0.4770961899585154,0.5462464735300105,0.8491447667104987,3.6703865678617063,0.3278654177340734,83.67676744570846,179.35353489141693,1247.353534891417
