,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.26446918105448575,0.5626965623645676,1.4450416887387607,0.0027055924323578905,5.918264471117072,6.346895626538985,68.05357014345185,148.1071402869037,1216.1071402869038
