,α,λ,r,α_a,β,β_a,nll,aic,bic
0,1.0,0.2669755296259052,0.6472874319130466,0.07370432257525054,2.1898408124696047,2.4014327904157327,89.43450273109424,190.86900546218848,1258.8690054621884
