,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.32221437569176087,0.20817928009412812,7.671628916464395,0.8739088011269751,9.118236286176412,0.5018508999968345,93.84456341596339,199.68912683192679,1267.6891268319268
