,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.7960906091692734,0.3301559426051544,1.4441062162315759,0.7217109793345291,7.84099044799859,1.2706333238469252,58.96476772908112,129.92953545816223,1197.9295354581623
