,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.7542943442372446,0.34798625343428863,1.3445474514549103,0.04305312701557785,8.886068128006007,0.5953304505583323,56.80603738063483,125.61207476126965,1193.6120747612697
