,α,λ,r,α_a,β,β_a,nll,aic,bic
0,0.47490339382979463,0.29304278092067654,2.8767822532360707,0.0887934831603024,6.336192832982851,1.9058601804281483,72.12219206234238,156.24438412468476,1224.2443841246848
