,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.8130851186026655,0.41119978301140503,0.419380900536963,1.2929187569420388,0.6011007814697426,5.714670199456405,1.631543870866336,53.61291450920932,121.22582901841864,1367.2258290184186
