,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5020247599249442,0.05377641054568709,0.2903973790395779,2.877056962468555,0.08947764118975958,6.341388910384054,1.9148406840329109,72.11460574462271,158.22921148924542,1404.2292114892455
