,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,1.0,0.0,0.3717629974794511,1.2344024343200681,0.019372467834727153,1.8948739794300467,3.102760699884301,103.81203055926288,221.62406111852576,1467.6240611185258
