,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.3029935117770449,0.0,0.7914118578814329,0.1,0.06926771415550505,5.018849230000033,1.5205776528855761,60.49635906970643,134.99271813941286,1380.9927181394128
