,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.8337556091861793,0.0,0.46994188492658756,0.4858277302269559,0.0707205781001908,11.502168107522435,2.850046929764379,31.826228441152555,77.6524568823051,1323.6524568823052
