,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.14368459676628734,0.0,0.3273562949118813,10.0,0.00040556805232247413,7.7634050054120864,20.0,101.1160172811354,216.2320345622708,1462.2320345622709
