,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.3145854434946903,0.12003441375902549,0.5077634992328134,2.229425741315356,0.00035885539799780734,10.419704054738268,20.0,56.188320179455786,126.37664035891157,1372.3766403589116
