,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,1.0,0.0,0.7919271257871616,0.4103170737111717,0.0,0.9649138433876193,0.0,112.40242047027746,238.80484094055493,1484.8048409405549
