,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5843664838448039,0.08509461155278458,0.27823428389846167,2.261557359476433,0.004451857791656407,5.886392411313214,2.2595716884695913,94.85351427781015,203.7070285556203,1449.7070285556204
