,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,1.0,0.0,0.26697610969297364,0.6472844006272102,0.07370428454491634,2.1898357648824995,2.4014335856636193,89.4345027310877,192.8690054621754,1438.8690054621754
