,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.6915186931540647,0.0,0.5503492214799788,0.40355697931484513,0.0416324217095972,3.4046172925108356,2.8254625850350092,62.337688317169416,138.67537663433882,1384.6753766343388
