,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.0,0.7816728882030688,0.7953389973954795,1.7152653818907475,0.0,18.654929356502723,20.0,109.82306775023373,233.64613550046747,1479.6461355004674
