,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.0016021192522045812,0.0,0.7485334855186676,1.077512468607708,0.8077532532463929,20.0,0.4934406087545422,84.14912459300923,182.29824918601847,1428.2982491860184
