,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.36838409243485243,0.33831885761834324,1.0,10.0,0.1934544209472958,0.4837860017474788,1.2251396062733264,116.19639682637666,246.3927936527533,1492.3927936527534
