,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.9193477510263263,0.15548838638933551,0.32813168669541654,1.4533999946356606,0.7100520294998758,7.891028836668699,1.2776185024787892,58.89532562503795,131.79065125007588,1377.7906512500758
