,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.26447170638815043,0.0,0.5626823961722974,1.4451240601547666,0.00270432095562956,5.918399209182536,6.349681939509806,68.05357013580965,150.1071402716193,1396.1071402716193
