,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.2618195488398393,1.0,0.30053252127684493,1.5418201067670914,0.14664085034226046,2.7410569166197516,0.5740213323185737,113.84699960118604,241.69399920237208,1487.6939992023722
