,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.316575771681011,0.13516488910589508,0.36301561866507226,1.626663577013349,0.4350474530245124,15.282709319744718,0.31841638763685154,39.102941497248125,92.20588299449625,1338.2058829944963
