,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.4737001556217934,1.0,0.40122319897080605,0.4332833521508947,1.0,3.845952708375514,0.1926208430565394,86.9704278140602,187.9408556281204,1433.9408556281205
