,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.050501925330300707,1.0,0.36889651357995323,0.1,0.7085962968676094,2.1802113846530786,0.18772344309677108,96.92630943282758,207.85261886565516,1453.8526188656551
