,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,1.0,0.3327301230639425,0.3478992521363094,1.349802508453161,0.04139350582645438,8.922891944234337,0.5865878081866798,56.749677308529925,127.49935461705985,1373.49935461706
