,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,1.0,0.13121496364777605,0.47390486598317366,1.8303856892642743,0.03941284726023175,1.32747104486454,1.1642954210711385,115.0618456145843,244.1236912291686,1490.1236912291686
