,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.7198380881409181,1.0,0.36277605377849476,1.7683605467812504,0.4178409097924595,7.963519664902871,1.0793475505759949,55.60259178222112,125.20518356444224,1371.2051835644422
