,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.7329768577496262,0.42470943777758025,0.2529406835903127,6.04538661290169,0.3687320049280764,15.12511926941218,2.6649161314601755,28.382508137663102,70.7650162753262,1316.7650162753262
