,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.5369955151452521,0.4150071116045985,0.7208021554631961,0.35185390697308255,1.0,4.403763807359293,0.7803708085254633,58.081264697358705,130.1625293947174,1376.1625293947175
