,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.6058658894886229,0.0,0.4785327549467977,1.4713446644032964,0.5414751112735138,2.8971204949487745,1.434585900725515,78.03986466640792,170.07972933281584,1416.0797293328158
