,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.2217151982068255,0.0,0.3524749838495301,0.9395179560719185,0.2161874902457349,6.9915470495111345,0.7238053944387304,73.99423538151017,161.98847076302033,1407.9884707630204
