,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.3586165487262394,0.4357235026050999,0.31400554664584956,1.4495349401328772,0.22824746619042557,13.424559784492136,2.4688200982000663,44.309038955601906,102.61807791120381,1348.6180779112037
