,α,ν,λ,r,α_a,β,β_a,nll,aic,bic
0,0.8689595462767686,0.06026228412692558,0.06617442881958305,10.0,0.047149338875954246,13.440278355046999,0.23020962303299924,110.03164665702171,234.06329331404342,1480.0632933140434
